Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,parfum-item-11933,Signatures No II Maison Alhambra,Product,,published,,50.0,,,,,,,,,,,,,true,item_11933,,Default variant,11933,,false,true,50.0,,,,,,,,274400.0,274400.0,Default option,Default,,
,parfum-item-11932,swiss army Lilac Jasmine de Victorinox,Product,,published,,100.0,,,,,,,,,,,,,true,item_11932,,Default variant,11932,,false,true,100.0,,,,,,,,266000.0,266000.0,Default option,Default,,
,parfum-item-11931,Island Dreams Khadlaj,Product,,published,,100.0,,,,,,,,,,,,,true,item_11931,,Default variant,11931,,false,true,100.0,,,,,,,,306600.0,306600.0,Default option,Default,,
,parfum-item-11930,Olympéa Absolu Paco Rabanne Parfum Intese,Product,,published,,80.0,,,,,,,,,,,,,true,item_11930,,Default variant,11930,,false,true,80.0,,,,,,,,721000.0,721000.0,Default option,Default,,
,parfum-item-11929,Flower Kenzo La Récolte Parisienne Kenzo,Product,,published,,75.0,,,,,,,,,,,,,true,item_11929,,Default variant,11929,,false,true,75.0,,,,,,,,505400.0,505400.0,Default option,Default,,
,parfum-item-11914,Delphinus Creed,Product,,published,,100.0,,,,,,,,,,,,,true,item_11914,,Default variant,11914,,false,true,100.0,,,,,,,,2097200.0,2097200.0,Default option,Default,,
,parfum-item-11912,Oud Save The Queen Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11912,,Default variant,11912,,false,true,100.0,,,,,,,,897400.0,897400.0,Default option,Default,,
,parfum-item-11909,44 Gerrard Street Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11909,,Default variant,11909,,false,true,100.0,,,,,,,,613200.0,613200.0,Default option,Default,,
,parfum-item-11908,24 Old Bond Street Triple Extract Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11908,,Default variant,11908,,false,true,100.0,,,,,,,,639800.0,639800.0,Default option,Default,,
,parfum-item-11907,24 Old Bond Street Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11907,,Default variant,11907,,false,true,100.0,,,,,,,,613200.0,613200.0,Default option,Default,,
,parfum-item-11906,Mint & Tonic Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11906,,Default variant,11906,,false,true,100.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-11905,James Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11905,,Default variant,11905,,false,true,100.0,,,,,,,,751800.0,751800.0,Default option,Default,,
,parfum-item-11904,Pirates Grand Reserve Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11904,,Default variant,11904,,false,true,100.0,,,,,,,,798000.0,798000.0,Default option,Default,,
,parfum-item-11903,Gold Fair In Mayfair Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11903,,Default variant,11903,,false,true,100.0,,,,,,,,816200.0,816200.0,Default option,Default,,
,parfum-item-11902,The Other Side Of Oud Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11902,,Default variant,11902,,false,true,100.0,,,,,,,,798000.0,798000.0,Default option,Default,,
,parfum-item-11901,His Majesty The Oud Atkinsons,Product,,published,,100.0,,,,,,,,,,,,,true,item_11901,,Default variant,11901,,false,true,100.0,,,,,,,,816200.0,816200.0,Default option,Default,,
,parfum-item-11895,Armani Code Giorgio Armani,Product,,published,,125.0,,,,,,,,,,,,,true,item_11895,,Default variant,11895,,false,true,125.0,,,,,,,,701400.0,701400.0,Default option,Default,,
,parfum-item-11894,Percival Parfums De Marly,Product,,published,,125.0,,,,,,,,,,,,,true,item_11894,,Default variant,11894,,false,true,125.0,,,,,,,,1754200.0,1754200.0,Default option,Default,,
,parfum-item-11893,Greenley Parfums De Marly,Product,,published,,125.0,,,,,,,,,,,,,true,item_11893,,Default variant,11893,,false,true,125.0,,,,,,,,1727600.0,1727600.0,Default option,Default,,
,parfum-item-11892,Gucci Flora Gorgeous Orchid,Product,,published,,100.0,,,,,,,,,,,,,true,item_11892,,Default variant,11892,,false,true,100.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-11891,Gucci Flora Gorgeous Magnolia,Product,,published,,100.0,,,,,,,,,,,,,true,item_11891,,Default variant,11891,,false,true,100.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-11890,Acqua Di Gioia Giorgio Armani EDP Intense,Product,,published,,100.0,,,,,,,,,,,,,true,item_11890,,Default variant,11890,,false,true,100.0,,,,,,,,798000.0,798000.0,Default option,Default,,
,parfum-item-11889,La Mia Bella Vita Guess,Product,,published,,100.0,,,,,,,,,,,,,true,item_11889,,Default variant,11889,,false,true,100.0,,,,,,,,316400.0,316400.0,Default option,Default,,
,parfum-item-11888,Freeze Riiffs Perfums,Product,,published,,100.0,,,,,,,,,,,,,true,item_11888,,Default variant,11888,,false,true,100.0,,,,,,,,331800.0,331800.0,Default option,Default,,
,parfum-item-11887,Rome Ivory Mast Perfume,Product,,published,,100.0,,,,,,,,,,,,,true,item_11887,,Default variant,11887,,false,true,100.0,,,,,,,,296800.0,296800.0,Default option,Default,,
,parfum-item-11885,Hawas Atlantis Rasasi,Product,,published,,100.0,,,,,,,,,,,,,true,item_11885,,Default variant,11885,,false,true,100.0,,,,,,,,478800.0,478800.0,Default option,Default,,
,parfum-item-11884,Vetiver Glacier Frozen Santal Montblanc,Product,,published,,125.0,,,,,,,,,,,,,true,item_11884,,Default variant,11884,,false,true,125.0,,,,,,,,721000.0,721000.0,Default option,Default,,
,parfum-item-11883,Patchouli Ink Dark Woods Montblanc,Product,,published,,125.0,,,,,,,,,,,,,true,item_11883,,Default variant,11883,,false,true,125.0,,,,,,,,721000.0,721000.0,Default option,Default,,
,parfum-item-11882,Extreme Leather Smoked Iris MontBlanc,Product,,published,,125.0,,,,,,,,,,,,,true,item_11882,,Default variant,11882,,false,true,125.0,,,,,,,,721000.0,721000.0,Default option,Default,,
,parfum-item-11881,Lacoste Original,Product,,published,,100.0,,,,,,,,,,,,,true,item_11881,,Default variant,11881,,false,true,100.0,,,,,,,,441000.0,441000.0,Default option,Default,,
,parfum-item-11880,Coach New York Gold,Product,,published,,90.0,,,,,,,,,,,,,true,item_11880,,Default variant,11880,,false,true,90.0,,,,,,,,478800.0,478800.0,Default option,Default,,
,parfum-item-11879,Le Beau Paradise Garden Jean Paul Gaultier,Product,,published,,75.0,,,,,,,,,,,,,true,item_11879,,Default variant,11879,,false,true,75.0,,,,,,,,532000.0,532000.0,Default option,Default,,
,parfum-item-11876,Irresistible Nude Velvet Givenchy,Product,,published,,50.0,,,,,,,,,,,,,true,item_11876,,Default variant,11876,,false,true,50.0,,,,,,,,579600.0,579600.0,Default option,Default,,
,parfum-item-11874,Mila‘s Secret Find Your Way Lomani,Product,,published,,100.0,,,,,,,,,,,,,true,item_11874,,Default variant,11874,,false,true,100.0,,,,,,,,268800.0,268800.0,Default option,Default,,
,parfum-item-11873,Secret Black Sugar Lomani,Product,,published,,100.0,,,,,,,,,,,,,true,item_11873,,Default variant,11873,,false,true,100.0,,,,,,,,268800.0,268800.0,Default option,Default,,
,parfum-item-11868,Guilty Crush The House of Oud,Product,,published,,75.0,,,,,,,,,,,,,true,item_11868,,Default variant,11868,,false,true,75.0,,,,,,,,1069600.0,1069600.0,Default option,Default,,
,parfum-item-11866,Body Mist Cherry Baby Sabrina Carpenter,Product,,published,,236.0,,,,,,,,,,,,,true,item_11866,,Default variant,11866,,false,true,236.0,,,,,,,,110600.0,110600.0,Default option,Default,,
,parfum-item-11865,Body Mist Sweet Tooth Sabrina Carpenter,Product,,published,,236.0,,,,,,,,,,,,,true,item_11865,,Default variant,11865,,false,true,236.0,,,,,,,,110600.0,110600.0,Default option,Default,,
,parfum-item-11864,Body Mist Me Espresso Sabrina Carpenter,Product,,published,,236.0,,,,,,,,,,,,,true,item_11864,,Default variant,11864,,false,true,236.0,,,,,,,,110600.0,110600.0,Default option,Default,,
,parfum-item-11863,Body Mist Caramel Dream Sabrina Carpenter,Product,,published,,236.0,,,,,,,,,,,,,true,item_11863,,Default variant,11863,,false,true,236.0,,,,,,,,110600.0,110600.0,Default option,Default,,
,parfum-item-11862,Decant Bright Crystal Parfum de Versace,Product,,published,,10.0,,,,,,,,,,,,,true,item_11862,,Default variant,11862,,false,true,10.0,,,,,,,,82600.0,82600.0,Default option,Default,,
,parfum-item-11860,Decant Eau Fraiche Extreme Versace,Product,,published,,10.0,,,,,,,,,,,,,true,item_11860,,Default variant,11860,,false,true,10.0,,,,,,,,75600.0,75600.0,Default option,Default,,
,parfum-item-11859,Decant Michael Kors Absolu Pour Femme,Product,,published,,10.0,,,,,,,,,,,,,true,item_11859,,Default variant,11859,,false,true,10.0,,,,,,,,72800.0,72800.0,Default option,Default,,
,parfum-item-11858,Decant Michael Kors Absolu Pour Homme,Product,,published,,10.0,,,,,,,,,,,,,true,item_11858,,Default variant,11858,,false,true,10.0,,,,,,,,72800.0,72800.0,Default option,Default,,
,parfum-item-11850,Nitro Blue Dumont Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_11850,,Default variant,11850,,false,true,100.0,,,,,,,,306600.0,306600.0,Default option,Default,,
,parfum-item-11849,Cavort Fragrance Du Bois,Product,,published,,100.0,,,,,,,,,,,,,true,item_11849,,Default variant,11849,,false,true,100.0,,,,,,,,2115400.0,2115400.0,Default option,Default,,
,parfum-item-11848,Solstis Fragrance Du Bois,Product,,published,,100.0,,,,,,,,,,,,,true,item_11848,,Default variant,11848,,false,true,100.0,,,,,,,,2221800.0,2221800.0,Default option,Default,,
,parfum-item-11847,Milano Fragrance Du Bois,Product,,published,,100.0,,,,,,,,,,,,,true,item_11847,,Default variant,11847,,false,true,100.0,,,,,,,,1990800.0,1990800.0,Default option,Default,,
,parfum-item-11846,Lovers Fragrance Du Bois,Product,,published,,100.0,,,,,,,,,,,,,true,item_11846,,Default variant,11846,,false,true,100.0,,,,,,,,2339400.0,2339400.0,Default option,Default,,
,parfum-item-11845,Siréne Fragrance Du Bois,Product,,published,,75.0,,,,,,,,,,,,,true,item_11845,,Default variant,11845,,false,true,75.0,,,,,,,,2094400.0,2094400.0,Default option,Default,,
,parfum-item-11837,Rojo De Shakira,Product,,published,,80.0,,,,,,,,,,,,,true,item_11837,,Default variant,11837,,false,true,80.0,,,,,,,,222600.0,222600.0,Default option,Default,,
,parfum-item-11834,Bella Vita Paradiso Guess,Product,,published,,100.0,,,,,,,,,,,,,true,item_11834,,Default variant,11834,,false,true,100.0,,,,,,,,316400.0,316400.0,Default option,Default,,
,parfum-item-11833,Speachless Lorenzo Pazzaglia,Product,,published,,50.0,,,,,,,,,,,,,true,item_11833,,Default variant,11833,,false,true,50.0,,,,,,,,1204000.0,1204000.0,Default option,Default,,
,parfum-item-11832,Sex Sea Lorenzo pazzaglia,Product,,published,,50.0,,,,,,,,,,,,,true,item_11832,,Default variant,11832,,false,true,50.0,,,,,,,,1135400.0,1135400.0,Default option,Default,,
,parfum-item-11831,Sun-Gria Lorenzo pazzaglia,Product,,published,,50.0,,,,,,,,,,,,,true,item_11831,,Default variant,11831,,false,true,50.0,,,,,,,,1135400.0,1135400.0,Default option,Default,,
,parfum-item-11830,Playing With The Devil Kilian,Product,,published,,50.0,,,,,,,,,,,,,true,item_11830,,Default variant,11830,,false,true,50.0,,,,,,,,1535800.0,1535800.0,Default option,Default,,
,parfum-item-11829,Castley Parfums De Marly,Product,,published,,125.0,,,,,,,,,,,,,true,item_11829,,Default variant,11829,,false,true,125.0,,,,,,,,1891400.0,1891400.0,Default option,Default,,
,parfum-item-11827,Costa Azzurra Tom Ford,Product,,published,,100.0,,,,,,,,,,,,,true,item_11827,,Default variant,11827,,false,true,100.0,,,,,,,,1708000.0,1708000.0,Default option,Default,,
,parfum-item-11826,724 Maison Francis Kurkdjian,Product,,published,,200.0,,,,,,,,,,,,,true,item_11826,,Default variant,11826,,false,true,200.0,,,,,,,,2675400.0,2675400.0,Default option,Default,,
,parfum-item-11825,Game Of Spades Emerald Jo Milano,Product,,published,,100.0,,,,,,,,,,,,,true,item_11825,,Default variant,11825,,false,true,100.0,,,,,,,,576800.0,576800.0,Default option,Default,,
,parfum-item-11824,Game Of Spades Double Bonus Jo Milano,Product,,published,,100.0,,,,,,,,,,,,,true,item_11824,,Default variant,11824,,false,true,100.0,,,,,,,,621600.0,621600.0,Default option,Default,,
,parfum-item-11823,Oud Satin Maison Francis Kurkdjian,Product,,published,,70.0,,,,,,,,,,,,,true,item_11823,,Default variant,11823,,false,true,70.0,,,,,,,,2312800.0,2312800.0,Default option,Default,,
,parfum-item-11822,Elysium Eau Intense Roja Parfums,Product,,published,,100.0,,,,,,,,,,,,,true,item_11822,,Default variant,11822,,false,true,100.0,,,,,,,,1621200.0,1621200.0,Default option,Default,,
,parfum-item-11821,Elysium Roja Parfums,Product,,published,,100.0,,,,,,,,,,,,,true,item_11821,,Default variant,11821,,false,true,100.0,,,,,,,,1506400.0,1506400.0,Default option,Default,,
,parfum-item-11819,Valentino Donna Born in Roma Ivory,Product,,published,,100.0,,,,,,,,,,,,,true,item_11819,,Default variant,11819,,false,true,100.0,,,,,,,,884800.0,884800.0,Default option,Default,,
,parfum-item-11818,Chance De Chanel Eau Splendide,Product,,published,,100.0,,,,,,,,,,,,,true,item_11818,,Default variant,11818,,false,true,100.0,,,,,,,,1444800.0,1444800.0,Default option,Default,,
,parfum-item-11817,Bleu De Chanel L'exclusif,Product,,published,,100.0,,,,,,,,,,,,,true,item_11817,,Default variant,11817,,false,true,100.0,,,,,,,,2168600.0,2168600.0,Default option,Default,,
,parfum-item-11816,Dance Stellar Shakira,Product,,published,,80.0,,,,,,,,,,,,,true,item_11816,,Default variant,11816,,false,true,80.0,,,,,,,,210000.0,210000.0,Default option,Default,,
,parfum-item-11815,Angel Fantasm Mugler,Product,,published,,100.0,,,,,,,,,,,,,true,item_11815,,Default variant,11815,,false,true,100.0,,,,,,,,701400.0,701400.0,Default option,Default,,
,parfum-item-11814,Libre L'Absolu Platine Yves Saint Lauren,Product,,published,,90.0,,,,,,,,,,,,,true,item_11814,,Default variant,11814,,false,true,90.0,,,,,,,,859600.0,859600.0,Default option,Default,,
,parfum-item-11813,Paradoxe Virtual Flower Prada,Product,,published,,90.0,,,,,,,,,,,,,true,item_11813,,Default variant,11813,,false,true,90.0,,,,,,,,898800.0,898800.0,Default option,Default,,
,parfum-item-11812,Thank U Next 2.0 Ariana Grande,Product,,published,,100.0,,,,,,,,,,,,,true,item_11812,,Default variant,11812,,false,true,100.0,,,,,,,,484400.0,484400.0,Default option,Default,,
,parfum-item-11811,Amor Amor de Cacharel,Product,,published,,100.0,,,,,,,,,,,,,true,item_11811,,Default variant,11811,,false,true,100.0,,,,,,,,344400.0,344400.0,Default option,Default,,
,parfum-item-11810,La Vie Est Belle Vanille Nude Lancôme,Product,,published,,100.0,,,,,,,,,,,,,true,item_11810,,Default variant,11810,,false,true,100.0,,,,,,,,743400.0,743400.0,Default option,Default,,
,parfum-item-11809,Rayhaan Divine,Product,,published,,100.0,,,,,,,,,,,,,true,item_11809,,Default variant,11809,,false,true,100.0,,,,,,,,316400.0,316400.0,Default option,Default,,
,parfum-item-11808,903 Oud Ilam Bon Parfumeur,Product,,published,,100.0,,,,,,,,,,,,,true,item_11808,,Default variant,11808,,false,true,100.0,,,,,,,,1453200.0,1453200.0,Default option,Default,,
,parfum-item-11806,Tubbees sweet mango melody Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11806,,Default variant,11806,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11805,Tubbees Tira-miss-you Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11805,,Default variant,11805,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11804,Tubbees Candy Apple Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11804,,Default variant,11804,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11803,Tubbees Passion Fruit Mojito Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11803,,Default variant,11803,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11802,Tubbees Matcha Made In Heaven Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11802,,Default variant,11802,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11801,Tubbees Blueberry Sorbet Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11801,,Default variant,11801,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11800,Tubbees Golden Bliss Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11800,,Default variant,11800,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11799,Tubbees Tres Leches Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11799,,Default variant,11799,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11798,Tubbees Berry Explosion Grandeur,Product,,published,,50.0,,,,,,,,,,,,,true,item_11798,,Default variant,11798,,false,true,50.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-11797,502 iris cartagena Bon Parfumeur,Product,,published,,100.0,,,,,,,,,,,,,true,item_11797,,Default variant,11797,,false,true,100.0,,,,,,,,1453200.0,1453200.0,Default option,Default,,
,parfum-item-11796,602 Bois Narcotique Intense Bon Parfumeur,Product,,published,,100.0,,,,,,,,,,,,,true,item_11796,,Default variant,11796,,false,true,100.0,,,,,,,,1453200.0,1453200.0,Default option,Default,,
,parfum-item-11795,Borabora Giardini di Toscana,Product,,published,,100.0,,,,,,,,,,,,,true,item_11795,,Default variant,11795,,false,true,100.0,,,,,,,,1121400.0,1121400.0,Default option,Default,,
,parfum-item-11793,Blu Indaco Giardini di Toscana,Product,,published,,100.0,,,,,,,,,,,,,true,item_11793,,Default variant,11793,,false,true,100.0,,,,,,,,1104600.0,1104600.0,Default option,Default,,
,parfum-item-11792,Rosso Rubino Giardini di Toscana,Product,,published,,100.0,,,,,,,,,,,,,true,item_11792,,Default variant,11792,,false,true,100.0,,,,,,,,1093400.0,1093400.0,Default option,Default,,
,parfum-item-11791,The $kull Philipp Plein,Product,,published,,125.0,,,,,,,,,,,,,true,item_11791,,Default variant,11791,,false,true,125.0,,,,,,,,1164800.0,1164800.0,Default option,Default,,
,parfum-item-11790,Coco Loco superz budapest,Product,,published,,50.0,,,,,,,,,,,,,true,item_11790,,Default variant,11790,,false,true,50.0,,,,,,,,701400.0,701400.0,Default option,Default,,
,parfum-item-11788,Venom Incarnat Stéphane Humbert Lucas 777,Product,,published,,50.0,,,,,,,,,,,,,true,item_11788,,Default variant,11788,,false,true,50.0,,,,,,,,1209600.0,1209600.0,Default option,Default,,
,parfum-item-11787,Pink Boa Stéphane Humbert Lucas 777,Product,,published,,50.0,,,,,,,,,,,,,true,item_11787,,Default variant,11787,,false,true,50.0,,,,,,,,1209600.0,1209600.0,Default option,Default,,
,parfum-item-11786,God of Fire Stéphane Humbert Lucas 777,Product,,published,,50.0,,,,,,,,,,,,,true,item_11786,,Default variant,11786,,false,true,50.0,,,,,,,,1197000.0,1197000.0,Default option,Default,,
,parfum-item-11785,Black Meisterstuck Absolute Incense Montblanc,Product,,published,,125.0,,,,,,,,,,,,,true,item_11785,,Default variant,11785,,false,true,125.0,,,,,,,,798000.0,798000.0,Default option,Default,,
